QueryID	Relevance	Entity1Url	Entity2Url	Relationship	Description
1025	Good	http://en.wikipedia.org/wiki/Maggie_Smith	http://en.wikipedia.org/wiki/Judi_Dench	MovieActor_CoCastsWith_MovieActor	"Lillete Dubey also played a role in the British film ""The Best Exotic Marigold Hotel"", which starred Maggie Smith, Judi Dench and Bill Nighy."
1025	Good	http://en.wikipedia.org/wiki/Maggie_Smith	http://en.wikipedia.org/wiki/Judi_Dench	MovieActor_CoCastsWith_MovieActor	"Mortimer also wrote the script, based on the autobiography of Franco Zeffirelli, for the 1999 film ""Tea with Mussolini"", directed by Zeffirelli and starring Joan Plowright, Cher, Judi Dench, Maggie Smith and Lily Tomlin."
1025	Other	http://en.wikipedia.org/wiki/Maggie_Smith	http://en.wikipedia.org/wiki/Judi_Dench	MovieActor_CoCastsWith_MovieActor	Helena Bonham Carter appeared on the list with fellow actresses Julie Andrews, Helen Mirren, Maggie Smith, Judi Dench and Audrey Hepburn.
1025	Other	http://en.wikipedia.org/wiki/Maggie_Smith	http://en.wikipedia.org/wiki/Judi_Dench	MovieActor_CoCastsWith_MovieActor	"An article in the ""International Herald Tribune"" newspaper compared the quality of her performance to the likes of Judi Dench and Maggie Smith."
1025	Good	http://en.wikipedia.org/wiki/Maggie_Smith	http://en.wikipedia.org/wiki/Judi_Dench	MovieActor_CoCastsWith_MovieActor	"Patel stars in ""The Best Exotic Marigold Hotel"", directed by John Madden, with Judi Dench, Bill Nighy and Maggie Smith."
1025	Other	http://en.wikipedia.org/wiki/Maggie_Smith	http://en.wikipedia.org/wiki/Judi_Dench	MovieActor_CoCastsWith_MovieActor	Other well-known Muir clients included Lauren Bacall, Maggie Smith, Judi Dench, Charlotte Rampling, Julie Walters, Joan Plowright, Dr. Miriam Stoppard and Patricia Hodge.
1029	Perfect	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	Billie Holiday starred opposite Louis Armstrong and Woody Herman.
1029	Same Entities/different relationship	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	During this time, Holiday first heard the records of Louis Armstrong and Bessie Smith.
1029	Perfect	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	"In 1947, Louis Armstrong played himself in the movie ""New Orleans"" opposite Billie Holiday, which chronicled the demise of the Storyville district and the ensuing exodus of musicians from New Orleans to Chicago."
1029	Other	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	"Described by critic Scott Yanow as ""the definitive swing pianist"", Wilson's sophisticated and elegant style was featured on the records of many of the biggest names in jazz including Louis Armstrong, Lena Horne, Benny Goodman, Billie Holiday, and Ella Fitzgerald."
1029	Other	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	Tim Curry has mentioned that his musical influences included jazz vocalists such as Billie Holiday and Louis Armstrong and idolized The Beatles and The Rolling Stones as a teenager.
1029	Same Entities/different relationship	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	"Billie Holiday countered, however, ""Of course Pops toms, but Louis Armstrong toms from the heart."""
1029	Other	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	Richards's mother bought him his first guitar and he played at home, listening to recordings by Billie Holiday, Louis Armstrong, Duke Ellington and others.
1029	Same Entities/different relationship	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	Billie Holiday and Frank Sinatra are just two singers who were greatly indebted to him.
1029	Good	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	"Herman and his band appear in the movie ""New Orleans"" in 1947 with Billie Holiday and Louis Armstrong."
1029	Same Entities/different relationship	http://en.wikipedia.org/wiki/Billie_Holiday	http://en.wikipedia.org/wiki/Louis_Armstrong	MovieActor_CoCastsWith_MovieActor	Coleman Hawkins, Louis Armstrong, Duke Ellington, Billie Holiday, Charlie Parker, and Stan Getz were among the musicians who appeared on the show; Miles Davis made six appearances.
1033	Same Entities/different relationship	http://en.wikipedia.org/wiki/Humphrey_Bogart	http://en.wikipedia.org/wiki/William_Holden	MovieActor_CoCastsWith_MovieActor	"Allene Roberts starred in ""Knock on Any Door"" starring John Derek and Humphrey Bogart, and in ""Union Station"" with William Holden."
1033	Good	http://en.wikipedia.org/wiki/Humphrey_Bogart	http://en.wikipedia.org/wiki/William_Holden	MovieActor_CoCastsWith_MovieActor	"Walter Hampden had a small, but notable role as the long-winded dinner speaker in the first scene of ""All About Eve"" (1950), and played the father of Humphrey Bogart and William Holden in Billy Wilder's 1954 comedy ""Sabrina""."
1033	Good	http://en.wikipedia.org/wiki/Humphrey_Bogart	http://en.wikipedia.org/wiki/William_Holden	MovieActor_CoCastsWith_MovieActor	"Following her success in ""Roman Holiday"", Audrey Hepburn starred in Billy Wilder's romantic Cinderella-story comedy ""Sabrina"" (1954) in which wealthy brothers (Humphrey Bogart and William Holden) compete for the affections of their chauffeur's innocent daughter (Hepburn)."
1033	Same Entities/different relationship	http://en.wikipedia.org/wiki/Humphrey_Bogart	http://en.wikipedia.org/wiki/William_Holden	MovieActor_CoCastsWith_MovieActor	Her leading men during this period included Charles Boyer, Joseph Cotten, Gregory Peck, John Garfield, Charlton Heston, Laurence Olivier, Montgomery Clift, Humphrey Bogart, William Holden, Robert Stack, John Gielgud, Rock Hudson, and Jason Robards.
1046	Excellent	http://en.wikipedia.org/wiki/John_Stamos	http://en.wikipedia.org/wiki/Scott_Grimes	TvActor_CoCastsWith_TvActor	"ER co-stars Scott Grimes and John Stamos performed at the ceremony, and former ""ER"" co-star and friend Maura Tierney officiated over the ceremony."
1046	Wrong Entities	http://en.wikipedia.org/wiki/John_Stamos	http://en.wikipedia.org/wiki/Scott_Grimes	TvActor_CoCastsWith_TvActor	Members of the band include Greg Grunberg, James Denton, Hugh Laurie, Adrian Pasdar, Scott Grimes and Jesse Spencer.
1053	Excellent	http://en.wikipedia.org/wiki/Roy_Rogers	http://en.wikipedia.org/wiki/Pat_Brady	TvActor_CoCastsWith_TvActor	"His productions usually featured a sidekick, often either Pat Brady (who drove a Jeep called ""Nellybelle""), Andy Devine, or the crotchety George ""Gabby"" Hayes."
1053	Perfect	http://en.wikipedia.org/wiki/Roy_Rogers	http://en.wikipedia.org/wiki/Pat_Brady	TvActor_CoCastsWith_TvActor	"In late 1962, Brady appeared with Rogers and Evans in their short-lived ABC comedy, western, and variety program, ""The Roy Rogers and Dale Evans Show"", which lost out in the Saturday evenings ratings to ""The Jackie Gleason Show"" on CBS."
1053	Same Entities/different relationship	http://en.wikipedia.org/wiki/Roy_Rogers	http://en.wikipedia.org/wiki/Pat_Brady	TvActor_CoCastsWith_TvActor	"When Len Slye was elevated to screen stardom as Roy Rogers, Pat Brady recommended Brady as his replacement in ""The Sons""."
1053	Excellent	http://en.wikipedia.org/wiki/Roy_Rogers	http://en.wikipedia.org/wiki/Pat_Brady	TvActor_CoCastsWith_TvActor	"Now billed as ""himself,"" Brady enlivened over 100 episodes of ""The Roy Rogers Show"", happily driving about the sagebrush at the wheel of his faithful jeep ""Nellybelle."""
1053	Perfect	http://en.wikipedia.org/wiki/Roy_Rogers	http://en.wikipedia.org/wiki/Pat_Brady	TvActor_CoCastsWith_TvActor	"Pat Brady (December 31, 1914 â€“ February 27, 1972) was best known as cowboy Roy Rogers' ""comical sidekick."""
1053	Excellent	http://en.wikipedia.org/wiki/Roy_Rogers	http://en.wikipedia.org/wiki/Pat_Brady	TvActor_CoCastsWith_TvActor	In the early 1940s, Pat Brady moved to Republic, where he played zany camp cook Sparrow Biffle in the Roy Rogers vehicles.
1053	Wrong Entities	http://en.wikipedia.org/wiki/Roy_Rogers	http://en.wikipedia.org/wiki/Pat_Brady	TvActor_CoCastsWith_TvActor	While appearing as a bass guitarist in California in 1935, Pat struck up a friendship with a young country & western singer named Leonard Slye, a member of the popular Sons of the Pioneers.
1054	Perfect	http://en.wikipedia.org/wiki/Andy_Samberg	http://en.wikipedia.org/wiki/Adam_Sandler	MovieActor_CoCastsWith_MovieActor	"Andy Samberg starred with Adam Sandler twice in ""That's My Boy"" and ""Hotel Transylvania""."
1054	Perfect	http://en.wikipedia.org/wiki/Andy_Samberg	http://en.wikipedia.org/wiki/Adam_Sandler	MovieActor_CoCastsWith_MovieActor	"In 2012, Adam Sandler starred in ""That's My Boy"" with Andy Samberg."
1054	Perfect	http://en.wikipedia.org/wiki/Andy_Samberg	http://en.wikipedia.org/wiki/Adam_Sandler	MovieActor_CoCastsWith_MovieActor	The film starred Adam Sandler and Andy Samberg, and was released on June 15, 2012.
1054	Excellent	http://en.wikipedia.org/wiki/Andy_Samberg	http://en.wikipedia.org/wiki/Adam_Sandler	MovieActor_CoCastsWith_MovieActor	"Meester starred in the comedy ""That's My Boy"", alongside Adam Sandler, Andy Samberg, and Milo Ventimiglia, which was released in June 2012."
1054	Perfect	http://en.wikipedia.org/wiki/Andy_Samberg	http://en.wikipedia.org/wiki/Adam_Sandler	MovieActor_CoCastsWith_MovieActor	The film was about a man, played by Sandler, who fathered a son, played by Samberg, with his teacher in high school.
1054	Same Entities/different relationship	http://en.wikipedia.org/wiki/Andy_Samberg	http://en.wikipedia.org/wiki/Adam_Sandler	MovieActor_CoCastsWith_MovieActor	Vanilla Ice also worked with Andy Samberg in the movie and while shooting, Ice collaborated both with Samberg and Sandler musically In August, Van Winkle performed at the 2011 Gathering of the Juggalos, where it was officially announced that he had signed with Psychopathic Records.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	His challengers for the Republican presidential nomination included US Senator Bob Dole of Kansas, US Representative Jack Kemp of New York, former Governor Pete DuPont of Delaware, and conservative Christian televangelist Pat Robertson.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	When Pat Buchanan and Pat Robertson addressed Christian themes at the Republican National Convention â€“ with Bush criticizing Democrats for omitting God from their platform â€“ many moderates were alienated.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	Pat Robertson later spoke at the 1988 Republican National Convention in New Orleans and told his remaining supporters to cast their votes for Bush, who ended up winning the nomination and the election.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	His campaign, however, against incumbent Vice President George H. W. Bush, was seen as a long shot.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	Robertson's campaign got off to a strong second-place finish in the Iowa caucus, ahead of Bush.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	"Robertson accused President George W. Bush of ""undermining a Christian, Baptist president to bring in Muslim rebels to take over the country."""
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	"I think George Bush is going to win in a walk, Robertson told viewers of his ""700 Club"" program."
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	Both evangelists were seriously criticized by President George W. Bush for their commentary, for which Falwell later issued an apology.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	The 2004 race between Bush and Kerry was one of the closest  large elections in history.
1058	Wrong Relationship	http://en.wikipedia.org/wiki/Pat_Robertson	http://en.wikipedia.org/wiki/George_H._W._Bush	MovieActor_CoCastsWith_MovieActor	Bush did in fact win re-election, but not in a landslide.
106	Same Entities/different relationship	http://en.wikipedia.org/wiki/Nancy_Kerrigan	http://en.wikipedia.org/wiki/Tara_Lipinski	MovieActor_CoCastsWith_MovieActor	The theater has also played host to Phyllis Diller, Pat Boone, The Osmond Family, Robert Goulet, Rich Little, Shari Lewis & Lamb Chop, David Copperfield, Pat Benatar and Broadway on Ice starring Nancy Kerrigan, Tara Lipinski and Rudy Galindo.
1060	Wrong Relationship	http://en.wikipedia.org/wiki/Richard_Dawkins	http://en.wikipedia.org/wiki/Stephen_Hawking	MovieActor_CoCastsWith_MovieActor	"Continuing a long-standing partnership with Channel 4, Dawkins participated in a five-part television series ""Genius of Britain"", along with fellow scientists Stephen Hawking, James Dyson, Paul Nurse, and Jim Al-Khalili."
1063	Good	http://en.wikipedia.org/wiki/Estelle_Parsons	http://en.wikipedia.org/wiki/Gene_Hackman	MovieActor_CoCastsWith_MovieActor	Warren Beatty assembled writers Robert Benton and David Newman and director Arthur Penn, and took full responsibility for the production, including the cast (Faye Dunaway, Gene Hackman and Estelle Parsons in lead roles), the script and the delivery of the film.
1063	Good	http://en.wikipedia.org/wiki/Estelle_Parsons	http://en.wikipedia.org/wiki/Gene_Hackman	MovieActor_CoCastsWith_MovieActor	"In 1971, Gene Hackman was nominated for the Best Supporting Actor Academy Award again, this time for 1970's ""I Never Sang for My Father"", working alongside Melvyn Douglas and Estelle Parsons."
1064	Wrong Relationship	http://en.wikipedia.org/wiki/Ice-T	http://en.wikipedia.org/wiki/Kool_Keith	MovieActor_CoCastsWith_MovieActor	"The same year, Thornton collaborated with Ice-T, Marc Live, Black Silver and Pimp Rex for the album ""Pimp to Eat"", under the group name Analog Brothers, with Keith performing as Keith Korg and Ice-T as Ice Oscillator."
1068	Good	http://en.wikipedia.org/wiki/Dick_Sargent	http://en.wikipedia.org/wiki/Elizabeth_Montgomery	TvActor_CoCastsWith_TvActor	"In June 1992, Sargent was a Grand Marshal of the Los Angeles Gay Pride parade along with actress and former ""Bewitched"" co-star Elizabeth Montgomery."
1068	Good	http://en.wikipedia.org/wiki/Dick_Sargent	http://en.wikipedia.org/wiki/Elizabeth_Montgomery	TvActor_CoCastsWith_TvActor	Err:510
1068	Fair	http://en.wikipedia.org/wiki/Dick_Sargent	http://en.wikipedia.org/wiki/Elizabeth_Montgomery	TvActor_CoCastsWith_TvActor	Dick Sargent had first been offered the role in 1964 after William Asher and Elizabeth Montgomery were involved and chose him but was under contract to Universal Studios and unable to accept it.
1068	Good	http://en.wikipedia.org/wiki/Dick_Sargent	http://en.wikipedia.org/wiki/Elizabeth_Montgomery	TvActor_CoCastsWith_TvActor	"In June 1992, Montgomery and her former ""Bewitched"" co-star Dick Sargent, who had remained good friends, were Grand Marshals at the Los Angeles Gay Pride Parade."
1082	Perfect	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	In a series of films, Hung, along with Jackie Chan, began reinterpreting the genre by making comedic Cantonese kung fu.
1082	Same Entities/different relationship	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	Hung had the idea of producing a martial arts epic with Chen Lung Jackie Chan in the lead role, but the film was never made.
1082	Same Entities/different relationship	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	"After Jackie Chan's success with ""Drunken Master"" (1978), Hung was scheduled to make a similar film featuring ""Drunken Masters ""Beggar So"" character played by Yuen Siu Tien (aka Simon Yuen)."
1082	Excellent	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	"In 1988 Chan starred alongside Sammo Hung and Yuen Biao for the last time to date, in the film ""Dragons Forever"". Hung co-directed with Corey Yuen, and the villain in the film was played by Yuen Wah, both of whom were fellow graduates of the China Drama Academy."
1082	Wrong Entities	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	Aside from regular collaborations with Chan, others such as Yuen Biao, Yuen Wah, Lam Ching-ying and Mang Hoi also began to make regular appearances in his films.
1082	Wrong Entities	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	Jackie Chan was the film's executive producer, and worked on the film in an advisory capacity, assisting with marketing and casting.
1082	Same Entities/different relationship	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	Chan produced a number of action comedy films with his opera school friends Sammo Hung and Yuen Biao.
1082	Excellent	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	The film is notable for also featuring the early performances of Jackie Chan, Sammo Hung, and Yuen Biao.
1082	Excellent	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	"Yuen played SWAT Team Member in 1985 film ""Heart of the Dragon"", alongside Sammo Hung and Jackie Chan."
1082	Same Entities/different relationship	http://en.wikipedia.org/wiki/Jackie_Chan	http://en.wikipedia.org/wiki/Sammo_Hung	MovieActor_CoCastsWith_MovieActor	These first three films featured Chan and Biao in supporting roles.
1083	Fair	http://en.wikipedia.org/wiki/Cary_Grant	http://en.wikipedia.org/wiki/Deborah_Kerr	MovieActor_CoCastsWith_MovieActor	"Bryan MacLean appears in the 1957 Cary Grant film ""An Affair to Remember"" singing in the Deborah Kerr character's music class."
1083	Excellent	http://en.wikipedia.org/wiki/Cary_Grant	http://en.wikipedia.org/wiki/Deborah_Kerr	MovieActor_CoCastsWith_MovieActor	"Five years later, Leo McCarey co-wrote, produced, and directed ""An Affair to Remember"" starring Cary Grant and Deborah Kerr, a remake (with precisely the same script) of his 1939 film ""Love Affair"" with Irene Dunne and Charles Boyer."
1083	Wrong Relationship	http://en.wikipedia.org/wiki/Cary_Grant	http://en.wikipedia.org/wiki/Deborah_Kerr	MovieActor_CoCastsWith_MovieActor	"Among her most famous roles were Anna Leonowens in the film version of the Rodgers and Hammerstein musical ""The King and I"" (1956), and opposite Cary Grant in ""An Affair to Remember"" (1958)."
1083	Perfect	http://en.wikipedia.org/wiki/Cary_Grant	http://en.wikipedia.org/wiki/Deborah_Kerr	MovieActor_CoCastsWith_MovieActor	Cary Grant and Deborah Kerr play the earl and countess of a large estate in England who are forced to permit guided tours of their mansion in order to help their financial problems.
1083	Good	http://en.wikipedia.org/wiki/Cary_Grant	http://en.wikipedia.org/wiki/Deborah_Kerr	MovieActor_CoCastsWith_MovieActor	"Robert Mitchum was teamed with both Kerr and previous leading lady Jean Simmons as well as Cary Grant for the extremely offbeat Stanley Donen ensemble comedy ""The Grass Is Greener"" the same year."
